in.store,age,items,amount,region,,,,
0,84,8,423.39,2,,,,
0,84,8,336.61,2,,,,
1,69,8,304.44,3,,,,
1,49,8,1489.2,4,,,,
0,82,8,466.08,2,,,,
0,31,8,2271.3,4,,,,
1,41,8,955.89,3,,,,
1,26,8,556.07,1,,,,
0,31,8,242.28,4,,,,
1,43,8,480.24,3,,,,
1,25,8,1961.9,1,,,,
0,49,8,53.52,2,,,,
1,50,8,1184.2,4,,,,
0,54,8,647.49,4,,,,
1,38,8,1726.6,4,,,,
0,33,8,446.43,3,,,,
0,25,8,1252.3,4,,,,
1,60,8,267.22,1,,,,
0,77,8,220.38,2,,,,
0,45,8,1971.9,3,,,,
0,47,8,291.59,2,,,,
0,30,8,633.49,3,,,,
0,28,8,116.28,4,,,,
0,49,8,30.61,2,,,,
0,51,8,1912.1,4,,,,
1,48,8,709.58,1,,,,
0,51,8,1400.8,4,,,,
0,68,8,390.14,2,,,,
0,39,8,91.42,2,,,,
1,40,8,299.72,3,,,,
0,31,8,1305.6,4,,,,
1,24,8,997.1,4,,,,
0,28,8,372.37,4,,,,
1,25,8,1655.2,1,,,,
1,63,8,84.83,3,,,,
0,49,8,2601.2,4,,,,
0,59,8,526.76,3,,,,
0,63,8,1069.3,3,,,,
0,30,8,1060.1,3,,,,
1,42,8,909.47,4,,,,
0,22,8,1235.4,1,,,,
1,30,8,879.1,4,,,,
0,70,8,774.35,1,,,,
0,43,8,217.92,2,,,,
0,64,8,168.95,2,,,,
1,32,8,1769.6,1,,,,
0,38,8,1912,3,,,,
0,22,8,2143.9,4,,,,
1,33,8,469.82,3,,,,
1,72,8,529.76,3,,,,
1,35,8,311.37,4,,,,
0,53,8,2659.8,3,,,,
1,24,8,507.2,1,,,,
1,64,8,310.63,3,,,,
0,36,8,2734.6,4,,,,
0,46,8,974.6,3,,,,
0,84,8,290.08,2,,,,
1,56,8,715.55,3,,,,
0,49,8,2494,3,,,,
0,22,8,563.26,1,,,,
1,38,8,474.72,4,,,,
0,57,8,157.88,2,,,,
0,56,8,2927.5,4,,,,
0,74,8,276.73,2,,,,
1,38,8,1866.5,4,,,,
1,43,8,1089.6,4,,,,
1,43,8,1718.7,4,,,,
1,44,8,1036.4,4,,,,
1,42,8,1701.2,4,,,,
0,61,8,109.88,2,,,,
0,49,8,1151,4,,,,
0,78,8,11.91,2,,,,
1,50,8,700.05,1,,,,
1,32,8,1500.1,1,,,,
1,32,8,400.41,3,,,,
0,44,8,184.67,3,,,,
1,32,8,1559.6,4,,,,
1,64,8,221.71,1,,,,
0,53,8,190.56,2,,,,
0,56,8,296.63,2,,,,
0,24,8,1811.6,3,,,,
1,52,8,57.95,1,,,,
1,50,8,1263.8,4,,,,
0,30,8,2158.4,3,,,,
0,66,8,400.55,2,,,,
1,34,8,1361.5,1,,,,
0,35,8,948.04,4,,,,
1,22,8,248.83,1,,,,
1,54,8,118,3,,,,
0,60,8,200.04,2,,,,
1,43,8,386.02,1,,,,
1,48,8,1591.8,1,,,,
0,59,8,1724.2,4,,,,
0,50,8,1454.8,4,,,,
1,27,8,1447.6,1,,,,
0,62,8,557.92,4,,,,
0,56,8,2290.9,4,,,,
0,68,8,412.42,2,,,,
0,52,8,132.31,1,,,,
1,44,8,662.74,4,,,,
1,27,8,392.35,3,,,,
1,36,8,299.96,1,,,,
1,35,8,766.8,3,,,,
0,29,8,266.96,2,,,,
0,62,8,2330.6,4,,,,
1,25,8,691.6,1,,,,
0,40,8,2681.7,3,,,,
0,44,8,2420.4,4,,,,
1,38,8,111.04,4,,,,
1,70,8,913.81,1,,,,
0,84,8,180.22,2,,,,
0,31,8,2142.1,4,,,,
0,76,8,281.8,2,,,,
0,58,8,366.84,2,,,,
1,44,8,1439.6,4,,,,
0,57,8,171.22,4,,,,
1,54,8,1833.8,1,,,,
0,56,8,693.46,4,,,,
0,52,8,2773.3,4,,,,
1,22,8,138.8,4,,,,
0,72,8,263.97,2,,,,
1,26,8,347.83,4,,,,
0,80,8,369.8,2,,,,
0,33,8,1911.9,4,,,,
1,30,8,788.25,3,,,,
1,53,8,614.06,3,,,,
1,51,8,822.84,4,,,,
1,66,8,738.57,3,,,,
1,62,8,445.46,1,,,,
0,34,8,1763.5,4,,,,
1,22,8,699.4,1,,,,
1,31,8,1405.8,4,,,,
0,29,8,742.46,1,,,,
0,21,8,593.75,4,,,,
1,50,8,153.1,4,,,,
1,20,8,1043.9,4,,,,
0,42,8,2290.9,4,,,,
1,55,8,884.25,3,,,,
0,29,8,271.19,1,,,,
1,51,8,1112.2,4,,,,
0,36,8,1676.1,1,,,,
0,30,8,430.7,2,,,,
0,38,8,295.02,2,,,,
0,83,8,244.64,2,,,,
1,54,8,128.73,1,,,,
1,43,8,1342.1,4,,,,
0,36,8,1958.1,3,,,,
1,39,8,117.42,1,,,,
0,38,8,456.57,2,,,,
0,61,8,2556.4,3,,,,
1,49,8,1850.6,1,,,,
1,36,8,849.05,3,,,,
0,77,8,453.07,2,,,,
1,48,8,409.51,4,,,,
0,68,8,387.01,2,,,,
1,36,8,362.99,1,,,,
1,55,8,440.03,4,,,,
0,25,8,2151.4,4,,,,
0,80,8,80.29,2,,,,
1,40,8,221,1,,,,
0,32,8,282.54,2,,,,
1,37,8,104.96,1,,,,
0,83,8,47.88,2,,,,
0,60,8,354.04,2,,,,
0,50,8,2905.6,4,,,,
1,32,8,747.77,1,,,,
1,35,8,506.13,4,,,,
1,31,8,1489,4,,,,
0,33,8,445.64,3,,,,
0,51,8,2940,4,,,,
0,45,8,926.92,3,,,,
1,34,8,936.52,1,,,,
1,29,8,1548.6,4,,,,
0,51,8,256.65,2,,,,
1,36,8,986.74,1,,,,
0,81,8,89.8,2,,,,
1,30,8,1260.7,4,,,,
0,21,8,441.4,3,,,,
0,32,8,634.23,4,,,,
1,27,8,551.65,1,,,,
1,49,8,1448.6,4,,,,
0,56,8,2855.2,4,,,,
1,28,8,244.68,1,,,,
0,56,8,2637.6,4,,,,
1,53,8,1584.7,1,,,,
0,20,8,1246.9,4,,,,
1,34,8,481.05,3,,,,
1,27,8,1891.3,1,,,,
0,28,8,119.87,2,,,,
1,31,8,207.58,1,,,,
1,29,8,1391.3,4,,,,
0,46,8,203.07,2,,,,
1,42,8,1804.6,1,,,,
0,49,8,211.38,2,,,,
0,31,8,1918.9,3,,,,
0,45,8,1931.1,4,,,,
1,29,8,753.34,3,,,,
0,25,8,359.49,1,,,,
1,35,8,1027.3,4,,,,
0,22,8,2648,4,,,,
0,48,8,1253,4,,,,
1,27,8,909.21,3,,,,
0,58,8,2495.5,3,,,,
0,72,8,282.98,2,,,,
1,58,8,238.99,1,,,,
0,75,8,91.78,2,,,,
1,39,8,680.02,3,,,,
1,37,8,759.66,1,,,,
0,24,8,683.5,3,,,,
1,25,8,974.92,4,,,,
1,39,8,1745.7,1,,,,
1,69,8,576.65,3,,,,
0,34,8,2531.4,4,,,,
1,42,8,1731.1,4,,,,
1,43,8,278,3,,,,
0,40,8,2566.1,3,,,,
1,34,8,568.55,1,,,,
0,46,8,1736.1,3,,,,
0,21,8,218.6,4,,,,
1,37,8,1099.4,1,,,,
1,23,8,1135.6,4,,,,
0,58,8,2704.1,4,,,,
0,58,8,1539.2,3,,,,
0,56,8,2239.6,3,,,,
0,68,8,26.2,2,,,,
0,33,8,404.72,2,,,,
1,47,8,1861.3,4,,,,
1,26,8,1920,4,,,,
0,75,8,149.96,2,,,,
1,52,8,562.28,4,,,,
1,56,8,513.51,3,,,,
0,41,8,494.81,2,,,,
0,29,8,371,3,,,,
0,24,8,2311.6,3,,,,
1,27,8,71.61,4,,,,
1,53,8,661.27,3,,,,
1,53,8,1836.9,4,,,,
0,56,8,951.75,4,,,,
1,54,8,852.22,3,,,,
1,40,8,1403.8,4,,,,
0,42,8,254.99,2,,,,
0,62,8,1228.3,4,,,,
0,61,8,696.73,1,,,,
0,46,8,34.11,2,,,,
1,66,8,238.23,3,,,,
0,52,8,2578.9,4,,,,
0,44,8,1925.4,4,,,,
0,74,8,180.8,2,,,,
0,76,8,453.42,2,,,,
1,29,8,994.08,4,,,,
0,59,8,221.91,4,,,,
1,42,8,1202.9,4,,,,
0,44,8,2569.9,3,,,,
1,28,8,1237,1,,,,
0,60,8,986.58,3,,,,
0,22,8,894.83,1,,,,
0,66,8,262.16,2,,,,
0,42,8,298.49,2,,,,
1,48,8,500.08,4,,,,
1,59,8,521.21,3,,,,
1,51,8,943.55,1,,,,
1,50,8,894.21,3,,,,
0,22,8,1896,4,,,,
1,39,8,860.16,1,,,,
0,40,8,149.43,2,,,,
1,48,8,1882.3,4,,,,
1,47,8,706.32,1,,,,
0,35,8,379.6,2,,,,
1,49,8,207.21,1,,,,
1,40,8,1877.9,1,,,,
1,42,8,1532.1,1,,,,
1,57,8,405.4,3,,,,
0,80,8,469.03,2,,,,
1,46,8,114.05,1,,,,
0,51,8,2085.3,3,,,,
1,60,8,576.12,1,,,,
0,37,8,1128.7,4,,,,
0,50,8,171.02,2,,,,
0,83,8,404.3,2,,,,
1,42,8,305.61,4,,,,
1,68,8,71.49,1,,,,
1,50,8,672.54,3,,,,
0,48,8,1778.3,4,,,,
1,55,8,1554,4,,,,
0,64,8,387.25,2,,,,
1,45,8,1212.2,4,,,,
0,27,8,1138.4,3,,,,
1,43,8,143.32,3,,,,
1,48,8,512.88,4,,,,
0,70,8,435.34,2,,,,
0,49,8,2642.7,4,,,,
1,33,8,92.05,3,,,,
0,35,8,845.98,1,,,,
0,19,8,1427.4,3,,,,
1,27,8,1037.4,4,,,,
0,50,8,2764.4,4,,,,
1,32,8,218.34,1,,,,
0,53,8,1881,1,,,,
1,52,8,1205.5,4,,,,
1,42,8,504.78,3,,,,
1,36,8,648.95,4,,,,
0,81,8,441.69,2,,,,
1,59,8,256.91,1,,,,
1,29,8,710.89,1,,,,
1,20,8,290.76,1,,,,
1,27,8,449.69,3,,,,
1,54,8,336.45,4,,,,
0,67,8,342.09,2,,,,
0,52,8,704.42,1,,,,
1,66,8,895.35,1,,,,
0,23,8,1886,4,,,,
1,46,8,439.55,3,,,,
0,62,8,859.05,4,,,,
0,73,8,59.22,2,,,,
1,21,8,904.27,4,,,,
1,53,8,927.52,1,,,,
0,29,8,338.58,2,,,,
0,47,8,452.99,2,,,,
0,42,8,434.16,4,,,,
0,51,8,2044.2,4,,,,
1,42,8,801.53,3,,,,
1,47,8,587.92,3,,,,
0,56,8,798.57,4,,,,
1,37,8,1058.3,1,,,,
0,80,8,209.38,2,,,,
0,55,8,444.71,2,,,,
0,26,8,1259.2,4,,,,
1,29,8,743.04,4,,,,
1,66,8,992.77,1,,,,
0,47,8,2349.5,4,,,,
0,52,8,247.11,2,,,,
1,66,8,665.5,3,,,,
0,33,8,337.26,2,,,,
0,53,8,258.15,2,,,,
1,53,8,321.09,4,,,,
1,45,8,382.99,4,,,,
0,29,8,862.5,3,,,,
0,31,8,819.55,4,,,,
0,75,8,356.27,2,,,,
1,68,8,770.47,3,,,,
1,25,8,837.36,1,,,,
0,52,8,2148,3,,,,
0,43,8,108.79,2,,,,
0,28,8,196.4,2,,,,
1,68,8,344.4,3,,,,
1,45,8,118.9,4,,,,
0,55,8,2945,3,,,,
0,54,8,28.27,2,,,,
0,74,8,110.6,2,,,,
0,68,8,385.92,2,,,,
0,82,8,467.38,2,,,,
0,56,8,439.89,3,,,,
1,52,8,712.1,1,,,,
0,25,8,1067.7,4,,,,
0,48,8,1663.4,3,,,,
0,42,8,180.05,3,,,,
0,62,8,475.1,2,,,,
0,62,8,503.07,4,,,,
0,36,8,188.38,2,,,,
0,68,8,488.3,2,,,,
0,74,8,498.08,2,,,,
0,59,8,295.1,2,,,,
1,31,8,867.15,4,,,,
0,73,8,495.06,2,,,,
0,29,8,265.97,2,,,,
1,29,8,804.83,3,,,,
0,20,8,785.23,4,,,,
1,50,8,1075.7,4,,,,
0,24,8,2991.2,4,,,,
1,27,8,508.91,3,,,,
1,46,8,532.06,1,,,,
1,71,8,554.62,1,,,,
1,54,8,538.32,3,,,,
0,32,8,2816.5,3,,,,
1,34,8,712.07,1,,,,
1,42,8,1586.5,4,,,,
0,68,8,376.17,2,,,,
0,61,8,1709.6,3,,,,
0,33,8,759.68,4,,,,
1,56,8,750.92,3,,,,
1,37,8,1752.7,4,,,,
0,65,8,244.71,2,,,,
0,81,8,227.21,2,,,,
1,46,8,82.2,1,,,,
0,59,8,393.93,2,,,,
0,32,8,156.03,2,,,,
0,49,8,61.43,2,,,,
1,74,8,214.45,3,,,,
0,46,8,970.62,1,,,,
0,42,8,2040.7,4,,,,
0,40,8,2107.2,3,,,,
1,63,8,941.01,3,,,,
1,52,8,762.62,1,,,,
1,27,8,287.59,4,,,,
0,72,8,285.33,1,,,,
1,31,8,593.19,1,,,,
0,32,8,893.98,4,,,,
1,64,8,680.59,3,,,,
0,45,8,2800.9,4,,,,
0,34,8,29.32,2,,,,
1,44,8,1823.1,1,,,,
1,34,8,710.66,3,,,,
1,53,8,810.05,1,,,,
0,48,8,2779.5,4,,,,
1,65,8,560.73,1,,,,
1,44,8,854.97,3,,,,
1,40,8,154.51,3,,,,
1,64,8,113.85,3,,,,
1,67,8,958.78,3,,,,
1,55,8,1444.5,4,,,,
0,29,8,180.37,2,,,,
1,27,8,253.93,4,,,,
0,25,8,1262,4,,,,
0,44,8,2817.1,4,,,,
0,50,8,1754.2,3,,,,
0,38,8,1977.3,4,,,,
1,29,8,255.92,3,,,,
1,42,8,1298.6,4,,,,
0,39,8,10.2,2,,,,
0,44,8,7.38,2,,,,
0,39,8,124.98,2,,,,
0,50,8,1559.6,4,,,,
1,20,8,244.86,4,,,,
0,58,8,134.6,2,,,,
1,27,8,473.29,4,,,,
1,36,8,1736.8,4,,,,
0,42,8,1194.3,4,,,,
1,39,8,938.36,4,,,,
0,50,8,2068.4,3,,,,
1,30,8,54.06,4,,,,
0,38,8,405.34,2,,,,
1,66,8,720.92,1,,,,
1,21,8,1785.3,1,,,,
1,32,8,67.44,1,,,,
0,43,8,1088.4,4,,,,
0,83,8,109.11,2,,,,
0,53,8,2689.5,4,,,,
0,25,8,2952.3,4,,,,
0,71,8,254.19,2,,,,
1,31,8,988.26,3,,,,
0,35,8,811.87,4,,,,
1,44,8,699.86,4,,,,
1,29,8,410.06,4,,,,
1,25,8,657.6,3,,,,
0,70,8,487.24,2,,,,
0,43,8,2025.8,4,,,,
1,30,8,607.72,3,,,,
0,71,8,293.39,2,,,,
0,78,8,440.16,2,,,,
1,72,8,79.52,1,,,,
1,20,8,534.73,4,,,,
1,21,8,1545.4,1,,,,
0,75,8,315.31,2,,,,
0,29,8,2406.2,4,,,,
1,33,8,410.11,3,,,,
0,27,8,516.66,1,,,,
1,36,8,968.21,3,,,,
1,60,8,536.17,3,,,,
1,63,8,752.38,3,,,,
0,42,8,2560,3,,,,
1,54,8,322.52,1,,,,
0,31,8,240.85,2,,,,
0,40,8,2308,4,,,,
0,37,8,1428.3,3,,,,
0,20,8,2813.6,3,,,,
1,64,8,175.83,1,,,,
1,46,8,222.01,3,,,,
1,43,8,615.55,1,,,,
0,67,8,293.43,2,,,,
1,46,8,862.3,4,,,,
0,32,8,411.4,3,,,,
1,45,8,158.47,1,,,,
0,35,8,248.35,4,,,,
0,36,8,353.5,2,,,,
1,28,8,1820.4,4,,,,
1,33,8,1388.6,4,,,,
1,27,8,1492.4,1,,,,
0,30,8,1882.2,4,,,,
1,33,8,1693.9,4,,,,
1,32,8,459.59,4,,,,
1,61,8,898.83,1,,,,
1,29,8,361.37,1,,,,
0,41,8,314.55,2,,,,
1,69,8,159.7,3,,,,
0,47,8,2186.5,4,,,,
0,66,8,492.62,2,,,,
1,27,8,972.89,3,,,,
0,72,8,558.4,1,,,,
1,34,8,275.34,1,,,,
1,67,8,483.23,1,,,,
0,74,8,305.2,2,,,,
0,60,8,1123.2,3,,,,
1,42,8,1541.3,4,,,,
0,30,8,1375.7,3,,,,
0,38,8,2596.6,4,,,,
1,58,8,193.92,1,,,,
0,22,8,2499.8,4,,,,
0,48,8,1642.4,4,,,,
0,24,8,1518.1,4,,,,
1,30,8,344.91,4,,,,
0,57,8,2363.3,4,,,,
0,50,8,235.36,2,,,,
0,22,8,2433.8,3,,,,
0,52,8,1918.2,3,,,,
0,55,8,365.14,2,,,,
0,55,8,290.93,2,,,,
1,49,8,112.8,4,,,,
0,83,8,283.45,2,,,,
1,28,8,1851.4,4,,,,
0,23,8,625.56,1,,,,
1,42,8,745.09,1,,,,
1,38,8,425,4,,,,
1,49,8,576.17,4,,,,
1,24,8,70.84,4,,,,
0,76,8,207.84,2,,,,
0,49,8,320.76,2,,,,
1,21,8,180.68,4,,,,
0,67,8,413.43,2,,,,
1,73,8,633.41,1,,,,
1,32,8,537.31,4,,,,
1,19,8,1995,1,,,,
0,51,8,1174.8,1,,,,
0,42,8,361.13,2,,,,
1,56,8,494.48,3,,,,
1,30,8,851.68,1,,,,
0,54,8,1546.9,1,,,,
0,55,8,274.83,2,,,,
0,42,8,150.12,2,,,,
0,55,8,2621.7,3,,,,
0,75,8,96.55,2,,,,
0,45,8,352.2,2,,,,
0,51,8,2479.6,4,,,,
0,49,8,2696.8,3,,,,
0,48,8,633.03,3,,,,
0,72,8,205.79,2,,,,
0,45,8,35.11,2,,,,
1,61,8,394.37,1,,,,
0,57,8,281.18,2,,,,
0,71,8,420.88,2,,,,
1,48,8,1419.3,1,,,,
1,40,8,1363,4,,,,
1,66,8,304.6,3,,,,
1,30,8,762.76,1,,,,
1,20,8,399.32,4,,,,
0,46,8,1592.4,4,,,,
0,60,8,389.27,2,,,,
0,32,8,163.38,2,,,,
0,64,8,149.81,2,,,,
1,60,8,843.85,1,,,,
0,43,8,540.43,4,,,,
1,52,8,1020.2,4,,,,
1,42,8,709.52,3,,,,
0,57,8,1122.8,4,,,,
1,38,8,541.51,3,,,,
1,28,8,1123.8,4,,,,
1,36,8,1070.6,4,,,,
0,29,8,1568.4,3,,,,
0,21,8,2913.5,3,,,,
0,83,8,113.2,2,,,,
0,71,8,574.25,1,,,,
0,54,8,1605.4,4,,,,
0,74,8,150.89,2,,,,
0,78,8,327.15,2,,,,
1,46,8,886.26,3,,,,
0,81,8,414.94,2,,,,
1,39,8,1991.7,1,,,,
0,37,8,335.87,2,,,,
1,64,8,900.88,1,,,,
1,37,8,1564.6,4,,,,
0,22,8,1788.7,3,,,,
0,76,8,17.82,2,,,,
1,53,8,456.86,4,,,,
1,34,8,1709.8,4,,,,
0,57,8,510.18,1,,,,
1,41,8,1576.5,1,,,,
1,72,8,847.09,3,,,,
1,31,8,1130,4,,,,
0,77,8,239.76,2,,,,
1,70,8,526.97,3,,,,
0,51,8,1554.9,4,,,,
1,50,8,163.31,3,,,,
1,31,8,1562.1,1,,,,
0,47,8,315.86,2,,,,
0,47,8,643.33,1,,,,
1,36,8,657.52,4,,,,
0,75,8,338.94,2,,,,
1,41,8,1160.2,4,,,,
0,54,8,374.6,3,,,,
0,51,8,1392.9,3,,,,
1,26,8,85.07,3,,,,
0,62,8,2762.3,3,,,,
0,34,8,1534,4,,,,
0,29,8,154.3,2,,,,
0,45,8,394.27,4,,,,
0,19,8,148.23,4,,,,
0,52,8,591.39,3,,,,
0,56,8,1612.8,3,,,,
1,58,8,863.38,3,,,,
1,33,8,191.05,1,,,,
0,36,8,350.25,2,,,,
1,46,8,867.96,3,,,,
0,62,8,1314.8,4,,,,
0,77,8,13.3,2,,,,
1,29,8,449.35,3,,,,
1,25,8,340.01,1,,,,
1,56,8,949.36,3,,,,
1,54,8,1191.3,4,,,,
0,30,8,1320,4,,,,
0,62,8,2238.6,4,,,,
0,48,8,1909.6,4,,,,
0,55,8,1858,4,,,,
0,32,8,320.75,1,,,,
1,46,8,1808.2,4,,,,
1,47,8,921.22,4,,,,
0,33,8,360.77,2,,,,
0,71,8,14.16,2,,,,
0,19,8,1517.2,4,,,,
0,51,8,2039.7,4,,,,
0,54,8,493.54,4,,,,
0,64,8,169.99,1,,,,
0,58,8,245.89,4,,,,
1,35,8,531.46,1,,,,
0,59,8,465.2,2,,,,
1,54,8,165.74,4,,,,
1,49,8,1252.8,4,,,,
0,21,8,759.92,4,,,,
1,21,8,187.92,4,,,,
0,37,8,2329.8,4,,,,
1,71,8,315.33,1,,,,
0,62,8,885.64,4,,,,
1,33,8,1624,4,,,,
0,60,8,140.29,2,,,,
0,49,8,1398.5,4,,,,
1,60,8,237.28,1,,,,
0,33,8,1275.7,4,,,,
1,69,8,349.68,3,,,,
1,61,8,454.61,3,,,,
0,67,8,821.68,1,,,,
0,81,8,104.98,2,,,,
0,45,8,405.96,2,,,,
0,41,8,163.88,2,,,,
0,30,8,633.99,4,,,,
1,38,8,1853.3,1,,,,
0,30,8,504.14,4,,,,
1,63,8,395.58,1,,,,
0,55,8,775.52,4,,,,
1,29,8,125.24,3,,,,
0,52,8,1245.2,4,,,,
0,36,8,1460.1,3,,,,
1,24,8,438.72,1,,,,
0,57,8,486.15,2,,,,
1,58,8,932.01,1,,,,
0,40,8,1159.9,4,,,,
0,57,8,2443.8,4,,,,
0,54,8,126.93,2,,,,
1,50,8,516.67,1,,,,
1,53,8,1019.6,4,,,,
1,36,8,1262.6,1,,,,
0,60,8,1032.3,3,,,,
0,42,8,1872.4,3,,,,
0,40,8,2957.5,4,,,,
0,45,8,240.03,4,,,,
1,48,8,1928.6,4,,,,
1,61,8,154.94,1,,,,
0,44,8,184.41,4,,,,
1,45,8,1138.5,4,,,,
0,84,8,455.45,2,,,,
0,38,8,245.72,2,,,,
1,71,8,206.81,3,,,,
1,58,8,896.9,3,,,,
0,47,8,2960.2,4,,,,
0,46,8,581.8,4,,,,
0,84,8,255.67,2,,,,
0,22,8,656.7,4,,,,
1,25,8,66.94,1,,,,
0,81,8,228.47,2,,,,
0,72,8,132.38,2,,,,
0,29,8,461.17,2,,,,
0,55,8,765.91,1,,,,
0,61,8,2754.4,4,,,,
0,37,8,645.24,3,,,,
1,62,8,59.3,1,,,,
1,40,8,1006.8,4,,,,
0,62,8,2812.1,3,,,,
1,65,8,906.38,1,,,,
1,51,8,375.57,4,,,,
0,57,8,147.6,2,,,,
0,54,8,290.67,2,,,,
1,23,8,55.58,4,,,,
0,77,8,387.75,2,,,,
1,48,8,998.62,1,,,,
0,84,8,308.47,2,,,,
0,42,8,313.13,2,,,,
1,37,8,1577.8,4,,,,
0,46,8,778.58,4,,,,
1,47,8,1264.1,4,,,,
1,24,8,545.41,3,,,,
0,70,8,6.54,2,,,,
1,36,8,693.65,3,,,,
0,58,8,58.75,2,,,,
1,47,8,1850.2,1,,,,
0,46,8,1269.1,4,,,,
0,29,8,356.44,2,,,,
1,54,8,895.7,3,,,,
0,73,8,400.32,2,,,,
1,46,8,445.86,1,,,,
0,54,8,1202.7,4,,,,
1,53,8,276.56,4,,,,
0,36,8,2250,3,,,,
0,61,8,283.67,2,,,,
1,27,8,1786,4,,,,
0,31,8,212.58,2,,,,
1,50,8,195.24,4,,,,
1,72,8,244.87,1,,,,
1,31,8,289.79,1,,,,
1,42,8,647.13,3,,,,
1,48,8,291.36,3,,,,
0,35,8,2978.6,4,,,,
1,34,8,778.64,3,,,,
0,77,8,18.47,2,,,,
1,53,8,95.18,1,,,,
1,28,8,823.32,4,,,,
1,59,8,577.42,1,,,,
1,48,8,591.66,3,,,,
0,30,8,1875.1,3,,,,
0,22,8,1062.4,4,,,,
0,63,8,1552.8,3,,,,
1,48,8,1996.6,1,,,,
0,65,8,418.45,2,,,,
0,28,8,657.73,4,,,,
1,35,8,684.08,4,,,,
1,36,8,1561.8,4,,,,
0,57,8,312.29,1,,,,
0,28,8,763.84,1,,,,
0,26,8,2447,4,,,,
1,33,8,1098.2,4,,,,
1,58,8,143.38,3,,,,
0,40,8,651.38,3,,,,
1,26,8,1448.8,4,,,,
0,54,8,1091.6,4,,,,
0,27,8,2350.9,4,,,,
1,26,8,1798.5,1,,,,
1,69,8,54.72,3,,,,
0,62,8,465.77,2,,,,
0,46,8,2288.7,3,,,,
0,69,8,206.7,2,,,,
0,46,8,873.1,4,,,,
0,25,8,546.52,3,,,,
1,43,8,572.14,4,,,,
1,44,8,188.3,4,,,,
1,64,8,511.15,3,,,,
0,67,8,454.39,2,,,,
1,43,8,1437.1,4,,,,
1,54,8,984.6,3,,,,
0,37,8,1652.9,1,,,,
0,26,8,2360,4,,,,
1,69,8,593.92,1,,,,
0,41,8,2908,4,,,,
0,52,8,908.78,4,,,,
1,33,8,489.15,1,,,,
0,58,8,910.33,1,,,,
1,38,8,265,4,,,,
1,49,8,1265.9,4,,,,
0,28,8,1201.7,1,,,,
0,29,8,886.09,4,,,,
0,45,8,1868.9,4,,,,
0,69,8,55.52,2,,,,
0,28,8,202,2,,,,
0,47,8,168.65,3,,,,
1,59,8,404.45,3,,,,
0,41,8,328.32,2,,,,
0,61,8,236.76,2,,,,
0,25,8,2043.8,3,,,,
1,31,8,691.2,3,,,,
0,49,8,13.07,2,,,,
1,33,8,93.7,3,,,,
0,31,8,1535.9,1,,,,
1,35,8,238.74,3,,,,
0,23,8,1417.7,4,,,,
0,29,8,1217.3,3,,,,
1,37,8,1933,4,,,,
0,53,8,68.17,2,,,,
0,44,8,260.2,2,,,,
1,24,8,1182.4,4,,,,
0,80,8,66.46,2,,,,
0,66,8,392.79,2,,,,
1,47,8,56.93,3,,,,
0,42,8,1653.7,4,,,,
1,41,8,639.34,1,,,,
0,48,8,1238.1,1,,,,
1,65,8,156.62,3,,,,
0,52,8,2979.3,3,,,,
0,53,8,101.17,2,,,,
1,68,8,764.48,3,,,,
0,73,8,145.39,2,,,,
0,63,8,457.22,2,,,,
0,75,8,173.9,2,,,,
0,25,8,343.31,4,,,,
1,73,8,988.84,3,,,,
1,36,8,840.86,3,,,,
1,52,8,848.11,3,,,,
0,47,8,632.37,1,,,,
1,36,8,642.75,1,,,,
0,82,8,65.8,2,,,,
0,33,8,184.74,2,,,,
0,80,8,448.89,2,,,,
0,57,8,429.94,2,,,,
0,46,8,82.5,1,,,,
1,34,8,302.73,1,,,,
1,63,8,911.06,1,,,,
0,60,8,143.13,2,,,,
0,55,8,56.91,1,,,,
0,36,8,1876.8,4,,,,
1,58,8,301.01,3,,,,
0,41,8,43.37,2,,,,
1,22,8,1161,1,,,,
0,34,8,173.5,2,,,,
1,35,8,1139.3,4,,,,
1,60,8,231.34,1,,,,
0,48,8,146.31,2,,,,
0,48,8,277.85,2,,,,
1,70,8,823.62,1,,,,
1,40,8,902.73,3,,,,
0,56,8,71.85,2,,,,
1,44,8,646.62,4,,,,
0,32,8,475.26,1,,,,
1,70,8,493.22,3,,,,
1,52,8,960.68,3,,,,
0,39,8,336.89,2,,,,
1,43,8,872.43,4,,,,
0,54,8,1553.8,1,,,,
1,58,8,504.97,3,,,,
0,32,8,793.2,3,,,,
1,20,8,1819.6,4,,,,
0,34,8,1562.5,4,,,,
0,78,8,37.58,2,,,,
0,41,8,186.65,2,,,,
0,40,8,282.62,4,,,,
0,25,8,2125.8,4,,,,
1,37,8,376.76,3,,,,
1,28,8,293.07,3,,,,
0,48,8,1468.5,4,,,,
1,45,8,455.75,1,,,,
0,34,8,163.21,4,,,,
1,39,8,1868.9,4,,,,
1,63,8,72.42,3,,,,
0,34,8,109.35,2,,,,
0,74,8,436.33,2,,,,
0,46,8,590.01,1,,,,
1,53,8,1017.3,4,,,,
1,42,8,762.19,1,,,,
0,51,8,1018.5,4,,,,
0,78,8,10.43,2,,,,
0,32,8,276.86,2,,,,
0,49,8,132.47,2,,,,
0,53,8,316.72,2,,,,
0,51,8,2022.7,3,,,,
1,54,8,970.65,3,,,,
1,44,8,919.23,1,,,,
1,73,8,992.53,3,,,,
0,38,8,249.2,1,,,,
